Type,Date,Num,Name,Item,Account,Rep,Sales Tax Code,Qty,Sales Price,Amount
Invoice,09/24/2025,AS010822,Base Hp (Pvt) Ltd,HDD:HAT3310-8T (Synology 8TB Plus Hard Drive),Hard Drive,A,Taxable Sales,6.00,"82,083.33","492,499.98"
Invoice,09/24/2025,AS010822,Base Hp (Pvt) Ltd,Synology:2 U Sliding Rail Kit,Synology,A,Taxable Sales,1.00,,
Invoice,09/24/2025,AS010823,ARC ONE (Pvt) Ltd,Synology:DS425+ (Synology DiskStation DS425+ 4 Bay),Synology,AD,Taxable Sales,1.00,"196,000.00","196,000.00"
Invoice,09/24/2025,AS010823,ARC ONE (Pvt) Ltd,HDD:HAT3310-8T (Synology 8TB Plus Hard Drive),Hard Drive,AD,Taxable Sales,4.00,"83,000.00","332,000.00"
Invoice,09/24/2025,AS010823,ARC ONE (Pvt) Ltd,Discount,Sales Discount,AD,Taxable Sales,,"-7,000.00","-7,000.00"
Invoice,09/24/2025,AS010824,Barclays Computers (Pvt) Ltd,Synology:DS225+ (Synology DiskStation DS225+ 2Bay NAS),Synology,AS,Taxable Sales,1.00,"113,000.00","113,000.00"
Invoice,09/24/2025,AS010824,Barclays Computers (Pvt) Ltd,Synology:DS223j (Synology DS223j  ),Synology,AS,Taxable Sales,1.00,"64,000.00","64,000.00"
Invoice,09/24/2025,AS010824,Barclays Computers (Pvt) Ltd,Synology:DS423 (Synology DS423 4 Bay NAS),Synology,AS,Taxable Sales,2.00,"130,000.00","260,000.00"
Invoice,09/24/2025,AS010825,Openlink (PVT) Ltd,Synology:DS423 (Synology DS423 4 Bay NAS),Synology,A,Taxable Sales,1.00,"129,600.00","129,600.00"
Invoice,09/24/2025,AS010825,Openlink (PVT) Ltd,HDD:HAT3300-6T (Synology 6TB Plus Hard Drive),Hard Drive,A,Taxable Sales,4.00,"62,000.00","248,000.00"
Invoice,09/25/2025,AS010826,Adapt Information Technologies,Synology:RS822RP+ (Synology Rackstation RS822RP+),Synology,A,Taxable Sales,1.00,"464,000.00","464,000.00"
Invoice,09/25/2025,AS010826,Adapt Information Technologies,HDD:HAT3310-8T (Synology 8TB Plus Hard Drive),Hard Drive,A,Taxable Sales,4.00,"82,000.00","328,000.00"
Invoice,09/25/2025,AS010826,Adapt Information Technologies,Synology:1 U Fixed Rail Kit,Synology,A,Taxable Sales,1.00,,
Credit Memo,09/26/2025,AS00116,Green City Global (pvt) Ltd,Synology:DS225+ (Synology DiskStation DS225+ 2Bay NAS),Synology,,Non-Taxable Sales,-1.00,"133,340.00","-133,340.00"
Invoice,09/26/2025,AS010827,Berlin Engineering (PVT) LTD,BDCOM:S1518-16P-330 (BDCOM S1518-16P-330 16Port Unmanaged Gigabit POE Switch),BDCOM,AR,Non-Taxable Sales,1.00,"48,250.00","48,250.00"
Invoice,09/26/2025,AS010827,Berlin Engineering (PVT) LTD,BDCOM:WAP2100-T618 (BDCOM WAP2100-T618),BDCOM,AR,Non-Taxable Sales,2.00,"24,300.00","48,600.00"
Invoice,09/26/2025,AS010828,Network Information Technologies (Pvt) Lt,Synology:DS225+ (Synology DiskStation DS225+ 2Bay NAS),Synology,AS,Taxable Sales,1.00,"277,000.00","277,000.00"
Invoice,09/26/2025,AS010828,Network Information Technologies (Pvt) Lt,HDD:HAT3310-8T (Synology 8TB Plus Hard Drive),Hard Drive,AS,Taxable Sales,2.00,,
Invoice,09/29/2025,AS010829,GTS Technology Solutions (pvt) Ltd,Synology:DS1525+ (Synology DiskStation DS1525+ 5Bay NAS),Synology,A,Taxable Sales,1.00,"253,000.00","253,000.00"
Invoice,09/29/2025,AS010829,GTS Technology Solutions (pvt) Ltd,HDD:HAT3300-6T (Synology 6TB Plus Hard Drive),Hard Drive,A,Taxable Sales,3.00,"62,000.00","186,000.00"
Invoice,09/29/2025,AS010830,Ceylinco General Insurance Limited,MA (Maintenance  Agreement),Support and Maintenance,AS,Non-Taxable Sales,1.00,,
Invoice,09/29/2025,AS010830,Ceylinco General Insurance Limited,MA (Maintenance  Agreement),Support and Maintenance,AS,Taxable Sales,1.00,"518,600.00","518,600.00"
Invoice,09/29/2025,AS010830,Ceylinco General Insurance Limited,MA (Maintenance  Agreement),Support and Maintenance,AS,Taxable Sales,1.00,"568,520.00","568,520.00"
Invoice,09/29/2025,AS010830,Ceylinco General Insurance Limited,MA (Maintenance  Agreement),Support and Maintenance,AS,Taxable Sales,1.00,"568,520.00","568,520.00"
Invoice,09/29/2025,AS010831,Base Hp (Pvt) Ltd,Synology:DS1825+ (Synology Disktation DS1825+ NAS Unit),Synology,A,Taxable Sales,1.00,"452,000.00","452,000.00"
Invoice,09/29/2025,AS010831,Base Hp (Pvt) Ltd,HDD:HAT3300-6T (Synology 6TB Plus Hard Drive),Hard Drive,A,Taxable Sales,4.00,"62,000.00","248,000.00"
Invoice,09/29/2025,AS010831,Base Hp (Pvt) Ltd,Synology:Dual Port F2 Card,Synology,A,Taxable Sales,1.00,,
Invoice,10/01/2025,AS010832,J Teem Solutions,BDCOM:S1006-4p-65 (BDCOM S1006-4p-65 Unmanaged 4 ports 10/100 PoE Ports and 2 Ports 10/100 NON PoE),BDCOM,AR,Non-Taxable Sales,6.00,"6,100.00","36,600.00"
Invoice,10/01/2025,AS010832,J Teem Solutions,BDCOM:S1200-8P2G (BDCOM S1200-8P2G Switch),BDCOM,AR,Non-Taxable Sales,6.00,"10,600.00","63,600.00"
Invoice,10/02/2025,AS010833,Information Technologies & Enterprise Sol,Synology:RS2825RP+ (Synology RackStation RS2825RP+ 16 Bay NAS),Synology,A,Non-Taxable Sales,1.00,"1,464,763.35","1,464,763.35"
Invoice,10/02/2025,AS010833,Information Technologies & Enterprise Sol,HDD:HAT5310-20T (Synology 20TB Enterprise Hard Drive),Hard Drive,A,Non-Taxable Sales,6.00,"321,387.75","1,928,326.50"
Invoice,10/02/2025,AS010833,Information Technologies & Enterprise Sol,HDD:SAT5221-1920G (1.92TB Synology Enterprise SATA SSDs),Synology,A,Non-Taxable Sales,1.00,"203,107.50","203,107.50"
Invoice,10/02/2025,AS010833,Information Technologies & Enterprise Sol,Synology:2 U Sliding Rail Kit,Synology,A,Non-Taxable Sales,1.00,,
Invoice,10/02/2025,AS010834,Green City Global (pvt) Ltd,BDCOM:SFP+ SX,BDCOM,AR,Non-Taxable Sales,10.00,"9,200.00","92,000.00"
Invoice,10/04/2025,AS010835,Barclays Computers (Pvt) Ltd,Synology:DS423 (Synology DS423 4 Bay NAS),Synology,AS,Taxable Sales,1.00,"130,000.00","130,000.00"
Invoice,10/08/2025,AS010836,Ocnet Technologies,Synology:DS925+ (Synology NAS DS925+ 4 Bay NAS),Synology,AD,Non-Taxable Sales,1.00,"240,720.00","240,720.00"
Invoice,10/08/2025,AS010837,X Press Solutions (Mr. Irfan),Power Supply,Hardware,AS,Non-Taxable Sales,1.00,"14,160.00","14,160.00"
Invoice,10/08/2025,AS010837,X Press Solutions (Mr. Irfan),UPS,Hardware,AS,Non-Taxable Sales,1.00,"11,328.00","11,328.00"
Invoice,10/08/2025,AS010837,X Press Solutions (Mr. Irfan),Services,Support and Maintenance,AS,Non-Taxable Sales,1.00,"5,000.00","5,000.00"
Invoice,10/09/2025,AS010838,Green City Global (pvt) Ltd,BDCOM:SFP+ SX,BDCOM,AR,Non-Taxable Sales,20.00,"9,200.00","184,000.00"
Invoice,10/09/2025,AS010839,Techno Mobile & CCTV,BDCOM:S1006-4p-65 (BDCOM S1006-4p-65 Unmanaged 4 ports 10/100 PoE Ports and 2 Ports 10/100 NON PoE),BDCOM,AR,Non-Taxable Sales,1.00,"6,100.00","6,100.00"
Invoice,10/09/2025,AS010840,Micro Technology Lanka (Pvt) Ltd,BDCOM:S1200-16P2G1S (BDCOM 16Port 100M POE+ 2Port 1G RJ45 + 1 -Port GE SFP port Unmanaged POE Sw...,BDCOM,AR,Non-Taxable Sales,1.00,"23,750.00","23,750.00"
Invoice,10/09/2025,AS010840,Micro Technology Lanka (Pvt) Ltd,BDCOM:WAP2100-T618 (BDCOM WAP2100-T618),BDCOM,AR,Non-Taxable Sales,2.00,"26,750.00","53,500.00"
Invoice,10/10/2025,AS010841,Micro Technology Lanka (Pvt) Ltd,BDCOM:S1000-8P2F (BDCOM POE S1000-8P2F  8Port 100M Switch),BDCOM,AR,Non-Taxable Sales,2.00,"8,200.00","16,400.00"
Invoice,10/10/2025,AS010841,Micro Technology Lanka (Pvt) Ltd,Accs (Accessories),Hardware,AR,Non-Taxable Sales,10.00,350.00,"3,500.00"
Invoice,10/10/2025,AS010841,Micro Technology Lanka (Pvt) Ltd,Accs (Accessories),Hardware,AR,Non-Taxable Sales,10.00,600.00,"6,000.00"
Invoice,10/13/2025,AS010842,Gadgetbox,HDD:HAT3310-16T (Synology 16TB Plus HDD),Hard Drive,AR,Non-Taxable Sales,1.00,"132,986.00","132,986.00"
Invoice,10/14/2025,AS010843,E-Net Integrated Solutions (Pvt) Ltd,BDCOM:S1500-24T (BDCOM S1500-24T Switch),BDCOM,AR,Non-Taxable Sales,1.00,"23,750.00","23,750.00"
Invoice,10/14/2025,AS010843,E-Net Integrated Solutions (Pvt) Ltd,BDCOM:S1000-8P2F (BDCOM POE S1000-8P2F  8Port 100M Switch),BDCOM,AR,Non-Taxable Sales,1.00,"8,200.00","8,200.00"
Invoice,10/14/2025,AS010844,Green City Global (pvt) Ltd,BDCOM:SFP+ SX,BDCOM,AR,Non-Taxable Sales,10.00,"9,200.00","92,000.00"
Invoice,10/14/2025,AS010845,Southern Technologies,BDCOM:S1200-8P2G (BDCOM S1200-8P2G Switch),BDCOM,AR,Non-Taxable Sales,2.00,"10,500.00","21,000.00"
Invoice,10/14/2025,AS010846,AMTEC ELECTRONIC (PVT) LTD,BDCOM:S1200-16P2G1S (BDCOM 16Port 100M POE+ 2Port 1G RJ45 + 1 -Port GE SFP port Unmanaged POE Sw...,BDCOM,AR,Non-Taxable Sales,1.00,"23,800.00","23,800.00"
Invoice,10/14/2025,AS010847,Hexar Evolution (Pvt) Ltd,Acronis,Acronics,AD,Taxable Sales,10.00,"21,000.00","210,000.00"
Invoice,10/14/2025,AS010848,MARS Network (Pvt) Ltd,Acronis,Acronics,A,Taxable Sales,4.00,"196,000.00","784,000.00"
Invoice,10/15/2025,AS010849,Network Information Technologies (Pvt) Lt,Synology:C2 Cloud (Synology C2 Cloud Storage),Synology,AS,Taxable Sales,17.00,"30,620.00","520,540.00"
Invoice,10/15/2025,AS010850,Apex Business Solutions PVT Ltd.,Synology:DS223j (Synology DS223j  ),Synology,AD,Taxable Sales,1.00,"63,000.00","63,000.00"
Invoice,10/15/2025,AS010850,Apex Business Solutions PVT Ltd.,HDD:HAT3300-4T (Synology 4TB Plus HDD),Hard Drive,AD,Taxable Sales,2.00,"42,000.00","84,000.00"
Invoice,10/17/2025,AS010851,LANKA COMMODITY BROKERS LTD,Services,Support and Maintenance,AS,Taxable Sales,1.00,"6,804.88","6,804.88"
Invoice,10/17/2025,AS010852,LANKA COMMODITY BROKERS LTD,Host Email,Support and Maintenance,AS,Taxable Sales,1.00,"18,672.062","18,672.06"
Invoice,10/17/2025,AS010853,AL - ARAF HOTELS & RESORT (PVT) LTD,Hosting (Hosting),Support and Maintenance,AS,Taxable Sales,1.00,"3,062.50","3,062.50"
Invoice,10/17/2025,AS010854,LANKA MOUNT CASTLE (PVT) LTD,Host Email,Support and Maintenance,AS,Taxable Sales,1.00,"15,312.50","15,312.50"
Invoice,10/20/2025,AS010855,Asiri Hospital Matara (Pvt) Ltd,Services,Support and Maintenance,A,Non-Taxable Sales,1.00,"17,700.00","17,700.00"
Credit Memo,10/21/2025,AS00117,Neo Solution,Acronis,Acronics,,Non-Taxable Sales,-1.00,"1,500.00","-1,500.00"
Invoice,10/21/2025,AS010856,ABSOLUTE BUSINESS SOLUTIONS ( PVT) LTD,Acronis,Acronics,SM,Non-Taxable Sales,1.00,"2,000.00","2,000.00"
Invoice,10/21/2025,AS010857,ABSOLUTE BUSINESS SOLUTIONS ( PVT) LTD,Acronis,Acronics,SM,Non-Taxable Sales,1.00,"2,000.00","2,000.00"
Invoice,10/21/2025,AS010858,Wiscom Information Technology (Pvt) Ltd,Acronis,Acronics,SM,Non-Taxable Sales,1.00,"12,500.00","12,500.00"
Invoice,10/21/2025,AS010859,Debug Computer Peripherals (Pvt) Ltd,BDCOM:WAP2100-T512 (BDCOM WAP2100-T512),BDCOM,AD,Taxable Sales,1.00,"18,700.00","18,700.00"
Invoice,10/21/2025,AS010859,Debug Computer Peripherals (Pvt) Ltd,BDCOM:S1500-16T (BDCOM S1500-16T Switch),BDCOM,AD,Taxable Sales,1.00,"16,500.00","16,500.00"
Invoice,10/23/2025,AS010860,Apex Business Solutions PVT Ltd.,Synology:DS1525+ (Synology DiskStation DS1525+ 5Bay NAS),Synology,AD,Taxable Sales,1.00,"250,000.00","250,000.00"
Invoice,10/23/2025,AS010860,Apex Business Solutions PVT Ltd.,HDD:HAT3300-4T (Synology 4TB Plus HDD),Hard Drive,AD,Taxable Sales,5.00,"41,000.00","205,000.00"
Invoice,10/23/2025,AS010860,Apex Business Solutions PVT Ltd.,Synology:DS1525+ (Synology DiskStation DS1525+ 5Bay NAS),Synology,AD,Taxable Sales,1.00,"250,000.00","250,000.00"
Invoice,10/23/2025,AS010860,Apex Business Solutions PVT Ltd.,HDD:HAT3300-4T (Synology 4TB Plus HDD),Hard Drive,AD,Taxable Sales,5.00,"41,000.00","205,000.00"
Invoice,10/23/2025,AS010861,Green Digital Technologies (Pvt) Ltd,BDCOM:WAP2100-T512 (BDCOM WAP2100-T512),BDCOM,AR,Non-Taxable Sales,9.00,"20,000.00","180,000.00"
Invoice,10/23/2025,AS010861,Green Digital Technologies (Pvt) Ltd,BDCOM:WAP2100-T512 (BDCOM WAP2100-T512),BDCOM,AR,Non-Taxable Sales,1.00,"21,000.00","21,000.00"
Invoice,10/24/2025,AS010862,AMTEC ELECTRONIC (PVT) LTD,BDCOM:S1000-8P2F (BDCOM POE S1000-8P2F  8Port 100M Switch),BDCOM,AR,Non-Taxable Sales,1.00,"8,200.00","8,200.00"
Invoice,10/24/2025,AS010863,Apex Business Solutions PVT Ltd.,Synology:DS925+ (Synology NAS DS925+ 4 Bay NAS),Synology,AD,Taxable Sales,1.00,"210,000.00","210,000.00"
Invoice,10/24/2025,AS010863,Apex Business Solutions PVT Ltd.,HDD:HAT3310-12T (12TB Synology Plus HDD),Hard Drive,AD,Taxable Sales,3.00,"118,000.00","354,000.00"
Invoice,10/24/2025,AS010863,Apex Business Solutions PVT Ltd.,HDD:400GB Syno SSD (400GB Synology SSD M.2),Hard Drive,AD,Taxable Sales,2.00,"60,500.00","121,000.00"
Invoice,10/24/2025,AS010864,Green Digital Technologies (Pvt) Ltd,BDCOM:WAP2100-T512 (BDCOM WAP2100-T512),BDCOM,AR,Non-Taxable Sales,2.00,"20,000.00","40,000.00"
Credit Memo,10/27/2025,AS00118,Techtron Integrated Solutions (Pvt) Ltd,Synology:DS1821+ (Synology NAS DS1821+ 8 Bay NAS),Synology,,Taxable Sales,-1.00,"795,000.00","-795,000.00"
Credit Memo,10/27/2025,AS00118,Techtron Integrated Solutions (Pvt) Ltd,HDD:HAT3310-16T (Synology 16TB Plus HDD),Hard Drive,,Taxable Sales,-3.00,0.00,0.00
Invoice,10/27/2025,AS010865,Accura-Tech Accurate Technologies,Services,Support and Maintenance,AD,Non-Taxable Sales,1.00,"5,900.00","5,900.00"
Invoice,10/27/2025,AS010866,VS Information Systems (Pvt) Ltd,Synology:RS1221RP+,Synology,A,Taxable Sales,1.00,"552,825.00","552,825.00"
Invoice,10/27/2025,AS010866,VS Information Systems (Pvt) Ltd,HDD:HAT3310-16T (Synology 16TB Plus HDD),Hard Drive,A,Taxable Sales,4.00,"121,500.00","486,000.00"
Invoice,10/27/2025,AS010867,Base Hp (Pvt) Ltd,Synology:RS1221RP+,Synology,A,Taxable Sales,1.00,"902,000.00","902,000.00"
Invoice,10/27/2025,AS010867,Base Hp (Pvt) Ltd,HDD:HAT5300-4T (Synology 4TB Enterprise Hard Drive),Hard Drive,A,Taxable Sales,5.00,"72,000.00","360,000.00"
Invoice,10/27/2025,AS010867,Base Hp (Pvt) Ltd,Synology:RS1221RP+,Synology,A,Taxable Sales,1.00,"902,000.00","902,000.00"
Invoice,10/27/2025,AS010867,Base Hp (Pvt) Ltd,HDD:HAT5300-4T (Synology 4TB Enterprise Hard Drive),Hard Drive,A,Taxable Sales,5.00,"72,000.00","360,000.00"
Invoice,10/27/2025,AS010867,Base Hp (Pvt) Ltd,Synology:2 U Sliding Rail Kit,Synology,A,Taxable Sales,2.00,,
Invoice,10/27/2025,AS010867,Base Hp (Pvt) Ltd,Synology:Dual Port F2 Card,Synology,A,Taxable Sales,1.00,,
Invoice,10/27/2025,AS010867,Base Hp (Pvt) Ltd,Synology:Dual Port F2 Card,Synology,A,Taxable Sales,1.00,,
Invoice,10/27/2025,AS010867,Base Hp (Pvt) Ltd,BDCOM:SFP+ SX,BDCOM,A,Taxable Sales,4.00,,
Invoice,10/27/2025,AS010868,Green Digital Technologies (Pvt) Ltd,BDCOM:WAP2100-T512 (BDCOM WAP2100-T512),BDCOM,AR,Non-Taxable Sales,12.00,"20,000.00","240,000.00"
Invoice,10/27/2025,AS010869,Green Digital Technologies (Pvt) Ltd,BDCOM:WAP2100-T512 (BDCOM WAP2100-T512),BDCOM,AR,Non-Taxable Sales,2.00,"20,000.00","40,000.00"
Invoice,10/27/2025,AS010870,A-Networks (Pvt) Ltd,HDD:HAT3300-4T (Synology 4TB Plus HDD),Hard Drive,AD,Taxable Sales,1.00,"43,000.00","43,000.00"
Invoice,10/28/2025,AS010871,Apex Business Solutions PVT Ltd.,Synology:DS1525+ (Synology DiskStation DS1525+ 5Bay NAS),Synology,AD,Taxable Sales,1.00,"250,000.00","250,000.00"
Invoice,10/28/2025,AS010871,Apex Business Solutions PVT Ltd.,HDD:HAT3300-4T (Synology 4TB Plus HDD),Hard Drive,AD,Taxable Sales,3.00,"41,000.00","123,000.00"
Invoice,10/28/2025,AS010872,Barclays Computers (Pvt) Ltd,Synology:DS223j (Synology DS223j  ),Synology,AS,Taxable Sales,2.00,"64,000.00","128,000.00"
Invoice,10/28/2025,AS010872,Barclays Computers (Pvt) Ltd,Synology:DS423 (Synology DS423 4 Bay NAS),Synology,AS,Taxable Sales,2.00,"130,000.00","260,000.00"
Invoice,10/28/2025,AS010873,Barclays Computers (Pvt) Ltd,BDCOM:WAP2100-T512 (BDCOM WAP2100-T512),BDCOM,AR,Taxable Sales,2.00,"16,950.00","33,900.00"
Invoice,10/28/2025,AS010873,Barclays Computers (Pvt) Ltd,BDCOM:S1500-16P2S (BDCOM S1500-16P2S POE Switch),BDCOM,AR,Taxable Sales,1.00,"38,135.00","38,135.00"
Invoice,10/28/2025,AS010873,Barclays Computers (Pvt) Ltd,BDCOM:S1500-24T (BDCOM S1500-24T Switch),BDCOM,AR,Taxable Sales,5.00,"19,800.00","99,000.00"
Invoice,10/28/2025,AS010873,Barclays Computers (Pvt) Ltd,BDCOM:S1500-24T2S (S1500-24T2S BDCOM Switch),BDCOM,AR,Taxable Sales,1.00,"24,200.00","24,200.00"
Invoice,10/28/2025,AS010873,Barclays Computers (Pvt) Ltd,BDCOM:S1008 (BDCOM S1008 8 Port 10/100 BaseT Standard Switch),BDCOM,AR,Taxable Sales,3.00,"3,310.00","9,930.00"
Invoice,10/29/2025,AS010874,Priya Dharmarajah Spathodea,Services,Support and Maintenance,AD,Non-Taxable Sales,1.00,"8,000.00","8,000.00"
Invoice,10/29/2025,AS010875,NOLIMIT,Accs (Accessories),Hardware,AR,Taxable Sales,5.00,"1,694.915","8,474.58"
Invoice,10/29/2025,AS010876,Southern Technologies,BDCOM:S1200-8P2G (BDCOM S1200-8P2G Switch),BDCOM,AR,Non-Taxable Sales,2.00,"10,500.00","21,000.00"
Invoice,10/30/2025,AS010877,THE COMPUTER CENTER (PVT) LTD,Synology:RS3621RPxs,Synology,AS,Taxable Sales,1.00,"1,652,000.00","1,652,000.00"
Invoice,10/30/2025,AS010877,THE COMPUTER CENTER (PVT) LTD,HDD:HAT5310-8T (Synology 8TB Enterprise Hard Drive),Hard Drive,AS,Taxable Sales,7.00,"118,000.00","826,000.00"
Invoice,10/30/2025,AS010877,THE COMPUTER CENTER (PVT) LTD,HDD:400GB Syno SSD (400GB Synology SSD M.2),Hard Drive,AS,Taxable Sales,2.00,,
Invoice,10/30/2025,AS010877,THE COMPUTER CENTER (PVT) LTD,Synology:M2D20 (Synology M2D20 Adapter Card),Hardware,AS,Taxable Sales,1.00,,
Invoice,10/30/2025,AS010877,THE COMPUTER CENTER (PVT) LTD,Synology:Dual Port F2 Card,Synology,AS,Taxable Sales,1.00,,
Invoice,10/30/2025,AS010877,THE COMPUTER CENTER (PVT) LTD,Synology:2 U Sliding Rail Kit,Synology,AS,Taxable Sales,1.00,,
Invoice,10/30/2025,AS010878,EPG TECHNOLOGIES,BDCOM:S1500-8T (BDCOM 8-Port Gigabit RJ45 Unmanaged Switch),BDCOM,AR,Non-Taxable Sales,3.00,"5,850.00","17,550.00"
Invoice,10/30/2025,AS010879,Fentons Ltd,Synology:RS1221RP+,Synology,A,Taxable Sales,1.00,"640,000.00","640,000.00"
Invoice,10/30/2025,AS010879,Fentons Ltd,HDD:HAT3300-4T (Synology 4TB Plus HDD),Hard Drive,A,Taxable Sales,3.00,"40,000.00","120,000.00"
Invoice,10/30/2025,AS010879,Fentons Ltd,480GB SATA SSD Synology (Synology 480GB SATA SSD -SAT5210),Hard Drive,A,Taxable Sales,2.00,"56,700.00","113,400.00"
Invoice,10/30/2025,AS010879,Fentons Ltd,Synology:2 U Sliding Rail Kit,Synology,A,Taxable Sales,1.00,,
Invoice,10/30/2025,AS010880,Fentons Ltd,Synology:C2 Cloud (Synology C2 Cloud Storage),Synology,A,Taxable Sales,1.00,"330,000.00","330,000.00"
Invoice,10/30/2025,AS010881,Micro Technology Lanka (Pvt) Ltd,BDCOM:S1000-8P2F (BDCOM POE S1000-8P2F  8Port 100M Switch),BDCOM,AR,Non-Taxable Sales,1.00,"8,200.00","8,200.00"
Invoice,10/31/2025,AS010882,MARS Network (Pvt) Ltd,Synology:RS1221RP+,Synology,A,Taxable Sales,1.00,"637,000.00","637,000.00"
Invoice,10/31/2025,AS010882,MARS Network (Pvt) Ltd,HDD:HAT3310-8T (Synology 8TB Plus Hard Drive),Hard Drive,A,Taxable Sales,4.00,"82,000.00","328,000.00"
Invoice,10/31/2025,AS010882,MARS Network (Pvt) Ltd,Synology:2 U Sliding Rail Kit,Synology,A,Taxable Sales,1.00,,
Invoice,10/31/2025,AS010883,A-Networks (Pvt) Ltd,Synology:DS425+ (Synology DiskStation DS425+ 4 Bay),Synology,AD,Taxable Sales,1.00,"196,000.00","196,000.00"
Invoice,10/31/2025,AS010883,A-Networks (Pvt) Ltd,HDD:HAT3310-8T (Synology 8TB Plus Hard Drive),Hard Drive,AD,Taxable Sales,2.00,"83,000.00","166,000.00"
Invoice,10/31/2025,AS010883,A-Networks (Pvt) Ltd,Discount,Sales Discount,AD,Taxable Sales,,"-7,000.00","-7,000.00"
Invoice,10/31/2025,AS010884,Base Hp (Pvt) Ltd,HDD:HAT3300-6T (Synology 6TB Plus Hard Drive),Hard Drive,A,Taxable Sales,6.00,"62,775.00","376,650.00"
Invoice,10/31/2025,AS010885,LK Domain Registry,HDD:HAT3310-8T (Synology 8TB Plus Hard Drive),Hard Drive,AS,Taxable Sales,2.00,"83,000.00","166,000.00"
Invoice,11/03/2025,AS010886,E-Net Integrated Solutions (Pvt) Ltd,BDCOM:S1500-24T (BDCOM S1500-24T Switch),BDCOM,AR,Non-Taxable Sales,3.00,"23,750.00","71,250.00"
Invoice,11/03/2025,AS010887,DOT INK (PVT) LTD,BDCOM:S2528P (Ethernet POE Switch with 4GE TX/SFP combo ports and 24 GE PoE Ports),BDCOM,AR,Taxable Sales,1.00,"98,000.00","98,000.00"
Invoice,11/03/2025,AS010887,DOT INK (PVT) LTD,S2900-24P4X (BDCOM S2900-24P4X Switch),BDCOM,AR,Taxable Sales,1.00,"125,000.00","125,000.00"
Credit Memo,11/04/2025,AS00119,A-Networks (Pvt) Ltd,Synology:DS425+ (Synology DiskStation DS425+ 4 Bay),Synology,,Taxable Sales,-1.00,"196,000.00","-196,000.00"
Credit Memo,11/04/2025,AS00119,A-Networks (Pvt) Ltd,HDD:HAT3310-8T (Synology 8TB Plus Hard Drive),Hard Drive,,Taxable Sales,-2.00,"83,000.00","-166,000.00"
Credit Memo,11/04/2025,AS00119,A-Networks (Pvt) Ltd,Discount,Sales Discount,,Taxable Sales,,"-7,000.00","7,000.00"
Invoice,11/04/2025,AS010888,A-Networks (Pvt) Ltd,Synology:DS925+ (Synology NAS DS925+ 4 Bay NAS),Synology,AD,Taxable Sales,1.00,"231,000.00","231,000.00"
Invoice,11/04/2025,AS010888,A-Networks (Pvt) Ltd,HDD:HAT3320-8T (Synology 8TB Plus Hard Drive),Hard Drive,AD,Taxable Sales,2.00,"83,000.00","166,000.00"
Invoice,11/04/2025,AS010888,A-Networks (Pvt) Ltd,Discount,Sales Discount,AD,Taxable Sales,,"-5,000.00","-5,000.00"
Invoice,11/06/2025,AS010889,GTS Technology Solutions (pvt) Ltd,Synology:DS423 (Synology DS423 4 Bay NAS),Synology,A,Taxable Sales,1.00,"128,000.00","128,000.00"
Invoice,11/06/2025,AS010889,GTS Technology Solutions (pvt) Ltd,HDD:HAT3300-6T (Synology 6TB Plus Hard Drive),Hard Drive,A,Taxable Sales,3.00,"62,000.00","186,000.00"
Invoice,11/06/2025,AS010890,Network Information Technologies (Pvt) Lt,Synology:DS1825+ (Synology Disktation DS1825+ NAS Unit),Synology,AS,Taxable Sales,1.00,"365,000.00","365,000.00"
Invoice,11/06/2025,AS010890,Network Information Technologies (Pvt) Lt,HDD:HAT3310-16T (Synology 16TB Plus HDD),Hard Drive,AS,Taxable Sales,1.00,"125,000.00","125,000.00"
Invoice,11/07/2025,AS010891,VS Information Systems (Pvt) Ltd,Synology:License Pack 1 (Synology Camera License Pack 1),Synology,A,Taxable Sales,2.00,"14,000.00","28,000.00"
Invoice,11/07/2025,AS010892,KBSL Information Technologies Ltd,MA (Maintenance  Agreement),Support and Maintenance,A,Taxable Sales,1.00,"188,000.00","188,000.00"
Invoice,11/11/2025,AS010893,Barclays Computers (Pvt) Ltd,BDCOM:WAP2100-T512 (BDCOM WAP2100-T512),BDCOM,AR,Taxable Sales,2.00,"16,950.00","33,900.00"
Invoice,11/11/2025,AS010894,MM Trade Stationers (Pvt) Ltd.,Synology:DS425+ (Synology DiskStation DS425+ 4 Bay),Synology,AR,Taxable Sales,1.00,"167,500.00","167,500.00"
Invoice,11/11/2025,AS010895,Barclays Computers (Pvt) Ltd,BDCOM:S1500-24T2S (S1500-24T2S BDCOM Switch),BDCOM,AR,Taxable Sales,2.00,"24,200.00","48,400.00"
Invoice,11/12/2025,AS010896,Techno First (Pvt) Ltd,HDD:HAT3300-4T (Synology 4TB Plus HDD),Hard Drive,A,Taxable Sales,1.00,"42,000.00","42,000.00"
Invoice,11/12/2025,AS010897,Techtron Integrated Solutions (Pvt) Ltd,Synology:DS925+ (Synology NAS DS925+ 4 Bay NAS),Synology,AS,Taxable Sales,1.00,"423,000.00","423,000.00"
Invoice,11/12/2025,AS010897,Techtron Integrated Solutions (Pvt) Ltd,HDD:HAT3300-2T (Synology 2TB Plus Hard Drive),Hard Drive,AS,Taxable Sales,2.00,,
