,,,Trans #,,Type,,Date,,Num,,Name,,Memo,,Due Date,,Paid Through,,Item,,Item Description,,Account,,Class,,Rep,,Sales Tax Code,,Clr,,Split,,Paid,,Pay Meth,,Aging,,Qty,,Sales Price,,Amount,,Balance,,Account Type,,Avg Days to Pay,,Paid Date,,Check #,,Paycheck Date,,Pay Period,,Amount Paid
"Dec 31, '23 - Mar 31, 24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"11,460",,Credit Memo,,05/19/2025,,AS00111,,Computerage (Pvt) Ltd,,BDCOM S1008 8 Port 10/100 BaseT Standard Switch,,05/19/2025,,,,BDCOM:S1008 (BDCOM S1008 8 Port 10/100 BaseT Standard Switch),,BDCOM S1008 8 Port 10/100 BaseT Standard Switch,,BDCOM,,Sal:RS,,,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,-1.00,,"3,300.00",,"-3,300.00",,"20,030,205.23",,Income,,0.00,,,,,,,,,,0.00
,,,"11,460",,Credit Memo,,05/19/2025,,AS00111,,Computerage (Pvt) Ltd,,BDCOM S1024B 24 Port 100M BaseT 1U Rack Mounted,,05/19/2025,,,,BDCOM:S1024B (BDCOM S1024B 24 Port 100M BaseT 1U Rack Mounted),,BDCOM S1024B 24 Port 100M BaseT 1U Rack Mounted,,BDCOM,,Sal:RS,,,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,-1.00,,"16,400.00",,"-16,400.00",,"20,013,805.23",,Income,,0.00,,,,,,,,,,0.00
,,,"11,460",,Credit Memo,,05/19/2025,,AS00111,,Computerage (Pvt) Ltd,,BDCOM S1508E Switch,,05/19/2025,,,,BDCOM:S1508E,,,,BDCOM,,Sal:RS,,,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,-1.00,,"5,350.00",,"-5,350.00",,"20,008,455.23",,Income,,0.00,,,,,,,,,,0.00
,,,"11,460",,Credit Memo,,05/19/2025,,AS00111,,Computerage (Pvt) Ltd,,BDCOM S1010-8p-120 Unmanaged 8 Port 10/100 PoE Ports and 2 Ports 10/100 NON PoE,,05/19/2025,,,,BDCOM:S1010-8p-120 (BDCOM S1010-8p-120 Unmanaged 8 Port 10/100 PoE Ports and 2 Ports 10/100 NON ...,,BDCOM S1010-8p-120 Unmanaged 8 Port 10/100 PoE Ports and 2 Ports 10/100 NON PoE,,BDCOM,,Sal:RS,,,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,-2.00,,"16,050.00",,"-32,100.00",,"19,976,355.23",,Income,,0.00,,,,,,,,,,0.00
,,,"11,460",,Credit Memo,,05/19/2025,,AS00111,,Computerage (Pvt) Ltd,,S1500-24P2S-370 BDCOM Switch,,05/19/2025,,,,BDCOM:S1500-24P2S-370 (S1500-24P2S-370 BDCOM Switch),,S1500-24P2S-370 BDCOM Switch,,BDCOM,,Sal:RS,,,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,-1.00,,"47,000.00",,"-47,000.00",,"19,929,355.23",,Income,,0.00,,,,,,,,,,0.00
,,,"11,366",,Invoice,,05/19/2025,,AS010605,,ABC Computers,,"Synology 8TB Enterprise Hard Drive  S/N : 2470UFRK0A2XNFW0H		",,05/19/2025,,,,HDD:HAT5310-8T (Synology 8TB Enterprise Hard Drive),,Synology 8TB Enterprise Hard Drive,,Hard Drive,,Sal:RS,,AD,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"124,000.00",,"124,000.00",,"20,053,355.23",,Income,,0.00,,,,,,,,,,0.00
,,,"11,375",,Invoice,,05/20/2025,,AS010606,,ABSOLUTE BUSINESS SOLUTIONS ( PVT) LTD,,Acronis Cloud Backup 25GB Monthly Subscription,,05/20/2025,,,,Acronis,,,,Acronics,,Sal:RS,,SM,,Non-Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"2,000.00",,"2,000.00",,"20,055,355.23",,Income,,0.00,,,,,,,,,,0.00
,,,"11,376",,Invoice,,05/20/2025,,AS010607,,ABSOLUTE BUSINESS SOLUTIONS ( PVT) LTD,,Acronis Cloud Backup 25GB Monthly Subscription,,05/20/2025,,,,Acronis,,,,Acronics,,Sal:RS,,SM,,Non-Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"2,000.00",,"2,000.00",,"20,057,355.23",,Income,,0.00,,,,,,,,,,0.00
,,,"11,377",,Invoice,,05/20/2025,,AS010608,,LANKA COMMODITY BROKERS LTD,,7GB Storage Space  100GB Transfer Bandwidth  1 Nos Fixed IP. (Clean)  SPF/ DKIM Supported  Spam ...,,05/20/2025,,,,Host Email,,,,Support and Maintenance,,Mnt,,AS,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"18,473.91",,"18,473.91",,"20,075,829.14",,Income,,0.00,,,,,,,,,,0.00
,,,"11,378",,Invoice,,05/20/2025,,AS010609,,LANKA COMMODITY BROKERS LTD,,Anti Spam Service,,05/20/2025,,,,Services,,,,Support and Maintenance,,Mnt,,AS,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"6,732.66",,"6,732.66",,"20,082,561.80",,Income,,0.00,,,,,,,,,,0.00
,,,"11,379",,Invoice,,05/20/2025,,AS010610,,LANKA MOUNT CASTLE (PVT) LTD,,20GB Storage Capacity with 30 Email Accounts,,05/20/2025,,,,Host Email,,,,Support and Maintenance,,Mnt,,AS,,Taxable Sales,,,,Accounts Receivable,,Unpaid,,,,345,,1.00,,"15,150.00",,"15,150.00",,"20,097,711.80",,Income,,0.00,,,,,,,,,,0.00
,,,"11,380",,Invoice,,05/20/2025,,AS010611,,AL - ARAF HOTELS & RESORT (PVT) LTD,,Hosting Charges for 10 email Accounts (10$),,05/20/2025,,,,Hosting (Hosting),,Hosting,,Support and Maintenance,,Sal:EC,,AS,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"3,030.00",,"3,030.00",,"20,100,741.80",,Income,,0.00,,,,,,,,,,0.00
,,,"11,381",,Invoice,,05/20/2025,,AS010612,,Liyakta Office Systems (Pvt) Ltd,,"Synology DS423 4 Bay NAS  S/N : 2530UVRRE4T6R	",,05/20/2025,,,,Synology:DS423 (Synology DS423 4 Bay NAS),,Synology DS423 4 Bay NAS,,Synology,,Sal:RS,,AD,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"139,000.00",,"139,000.00",,"20,239,741.80",,Income,,0.00,,,,,,,,,,0.00
,,,"11,381",,Invoice,,05/20/2025,,AS010612,,Liyakta Office Systems (Pvt) Ltd,,"Synology 2TB Plus Hard Drive  S/N : 2470XZR00ZWD193PM	            2470XZR00ZWD19CF6	",,05/20/2025,,,,HDD:HAT3300-2T (Synology 2TB Plus Hard Drive),,Synology 2TB Plus Hard Drive,,Hard Drive,,Sal:RS,,AD,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,2.00,,"37,000.00",,"74,000.00",,"20,313,741.80",,Income,,0.00,,,,,,,,,,0.00
,,,"11,386",,Invoice,,05/21/2025,,AS010613,,Fentons Ltd,,"DAC Cable 2M  S/N : CSS21J30240	            CSS21J30239	  ",,05/21/2025,,,,Accs (Accessories),,Accessories,,Hardware,,Sal:RS,,A,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,2.00,,"10,000.00",,"20,000.00",,"20,333,741.80",,Income,,0.00,,,,,,,,,,0.00
,,,"11,387",,Invoice,,05/21/2025,,AS010614,,WinSoft Technologies (Pvt)Ltd,,"Synology 16TB Plus HDD  S/N : 24B0XERF0A0NZF1VL		            24B0XERF0A0P6F1VL	-fail 20/8/2025	  ",,05/21/2025,,,,HDD:HAT3310-16T (Synology 16TB Plus HDD),,Synology 16TB Plus HDD,,Hard Drive,,Sal:RS,,AS,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,2.00,,"128,000.00",,"256,000.00",,"20,589,741.80",,Income,,0.00,,,,,,,,,,0.00
,,,"11,390",,Invoice,,05/22/2025,,AS010615,,The Foto Cube,,NAS Configuration Charges,,05/22/2025,,,,Services,,,,Support and Maintenance,,Sal:EC,,AD,,Non-Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"5,000.00",,"5,000.00",,"20,594,741.80",,Income,,0.00,,,,,,,,,,0.00
,,,"11,394",,Invoice,,05/22/2025,,AS010616,,Techtron Integrated Solutions (Pvt) Ltd,,"12 TB Seagate Ironwolf NAS Hard Drive  S/N : ZZ300N15		            ZZ30182G		",,05/22/2025,,,,HDD:12 TB NAS (12 TB Seagate Ironwolf NAS Hard Drive),,12 TB Seagate Ironwolf NAS Hard Drive,,Hard Drive,,Sal:RS,,AS,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,2.00,,"121,000.00",,"242,000.00",,"20,836,741.80",,Income,,0.00,,,,,,,,,,0.00
,,,"11,395",,Invoice,,05/23/2025,,AS010617,,SUDARSHANA SENADHEERA ARCHITECTS (PVT) LT,,Synology C2 Cloud Storage,,05/23/2025,,,,Synology:C2 Cloud (Synology C2 Cloud Storage),,Synology C2 Cloud Storage,,Synology,,Sal:EC,,AD,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"33,000.00",,"33,000.00",,"20,869,741.80",,Income,,0.00,,,,,,,,,,0.00
,,,"11,396",,Invoice,,05/23/2025,,AS010618,,Southern Technologies,,BDCOM S1200-8P2G Switch  S/N : 0W20011501030,,05/23/2025,,,,BDCOM:S1200-8P2G (BDCOM S1200-8P2G Switch),,BDCOM S1200-8P2G Switch,,BDCOM,,Sal:RS,,AR,,Non-Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"10,600.00",,"10,600.00",,"20,880,341.80",,Income,,0.00,,,,,,,,,,0.00
,,,"11,397",,Invoice,,05/23/2025,,AS010619,,Cameralk (Pvt) Ltd,,Draytek Vigor 2927 Security Appliance. Dual Wan  S/N : 207004207316,,05/23/2025,,,,Draytek:Vigor 2927 (Draytek Vigor 2927 Security Appliance. Dual Wan),,Draytek Vigor 2927 Security Appliance. Dual Wan,,Draytek,,Sal:RS,,AD,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"70,000.00",,"70,000.00",,"20,950,341.80",,Income,,0.00,,,,,,,,,,0.00
,,,"11,398",,Invoice,,05/24/2025,,AS010620,,ANVERALLY & SONS (PVT) LTD,,NAS Support & Configuration Charges,,05/24/2025,,,,Services,,,,Support and Maintenance,,,,A,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"10,000.00",,"10,000.00",,"20,960,341.80",,Income,,0.00,,,,,,,,,,0.00
,,,"11,403",,Invoice,,05/28/2025,,AS010621,,Fentons Ltd,,Synology RackStation RS2423RP+ 12Bay With 32GB RAM  S/N : 24B0V3RS2SDS2,,05/27/2025,,,,RS2423RP+ (Synology RackStation RS2423RP+ 12Bay),,Synology RackStation RS2423RP+ 12Bay,,Synology,,Sal:RS,,A,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"1,155,000.00",,"1,155,000.00",,"22,115,341.80",,Income,,0.00,,,,,,,,,,0.00
,,,"11,403",,Invoice,,05/28/2025,,AS010621,,Fentons Ltd,,"8 TB Enterprise Hard Drive  S/N : 2520XCRX0A028F1YL		            2520XCRX0A029F1YL		            ...",,05/27/2025,,,,HDD:8TB  ENT SATA (8 TB Enterprise Hard Drive),,8 TB Enterprise Hard Drive,,Hard Drive,,Sal:RS,,A,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,6.00,,"120,800.00",,"724,800.00",,"22,840,141.80",,Income,,0.00,,,,,,,,,,0.00
,,,"11,403",,Invoice,,05/28/2025,,AS010621,,Fentons Ltd,,"Synology 480GB SATA SSD -SAT5210  S/N : 2490YTR8EGX8F		            2490YTREK2DAZ		  ",,05/27/2025,,,,480GB SATA SSD Synology (Synology 480GB SATA SSD -SAT5210),,Synology 480GB SATA SSD -SAT5210,,Hard Drive,,Sal:RS,,A,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,2.00,,"57,000.00",,"114,000.00",,"22,954,141.80",,Income,,0.00,,,,,,,,,,0.00
,,,"11,403",,Invoice,,05/28/2025,,AS010621,,Fentons Ltd,,2 U Rail Kit,,05/27/2025,,,,Synology:2 U Sliding Rail Kit,,,,Synology,,Sal:RS,,A,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,,,,,"22,954,141.80",,Income,,0.00,,,,,,,,,,0.00
,,,"11,404",,Invoice,,05/28/2025,,AS010622,,Survey Department,,Extended Warranty  Agreement,,05/28/2025,,,,MA (Maintenance  Agreement),,Maintenance  Agreement,,Support and Maintenance,,Mnt,,AD,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"178,575.00",,"178,575.00",,"23,132,716.80",,Income,,0.00,,,,,,,,,,0.00
,,,"11,405",,Invoice,,05/28/2025,,AS010623,,SC Printing International (Pvt) Ltd,,DS925+ Power Adapter,,05/28/2025,,,,Accs (Accessories),,Accessories,,Hardware,,,,AS,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"35,000.00",,"35,000.00",,"23,167,716.80",,Income,,0.00,,,,,,,,,,0.00
,,,"11,405",,Invoice,,05/28/2025,,AS010623,,SC Printing International (Pvt) Ltd,,Labour Charges (Late Night Service),,05/28/2025,,,,Services,,,,Support and Maintenance,,,,AS,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"20,000.00",,"20,000.00",,"23,187,716.80",,Income,,0.00,,,,,,,,,,0.00
,,,"11,405",,Invoice,,05/28/2025,,AS010623,,SC Printing International (Pvt) Ltd,,,,05/28/2025,,,,Discount,,,,Sales Discount,,,,AS,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,,,"-10,000.00",,"-10,000.00",,"23,177,716.80",,Income,,0.00,,,,,,,,,,0.00
,,,"11,406",,Invoice,,05/28/2025,,AS010624,,Star Technology,,"BDCOM Transceiver M/M 850Mn 1.25G  S/N : 1108B003315		            1108B003300		",,05/28/2025,,,,BDCOM:GSFP-SX-D,,,,BDCOM,,Sal:EC,,AR,,Non-Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,2.00,,"4,700.00",,"9,400.00",,"23,187,116.80",,Income,,0.00,,,,,,,,,,0.00
,,,"11,408",,Invoice,,05/29/2025,,AS010625,,Asiri Surgical Hospital,,8 TB Enterprise Hard Drive  S/N : WSD24K2Q,,05/29/2025,,,,HDD:8TB  ENT SATA (8 TB Enterprise Hard Drive),,8 TB Enterprise Hard Drive,,Hard Drive,,Sal:RS,,AS,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"79,000.00",,"79,000.00",,"23,266,116.80",,Income,,0.00,,,,,,,,,,0.00
,,,"11,409",,Invoice,,05/29/2025,,AS010626,,D. Samson Industries (Pvt) Ltd,,NAS Troubleshooting Charges,,05/29/2025,,,,Services,,,,Support and Maintenance,,Sal:EC,,AS,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"10,000.00",,"10,000.00",,"23,276,116.80",,Income,,0.00,,,,,,,,,,0.00
,,,"11,410",,Invoice,,05/30/2025,,AS010627,,Apex Business Solutions PVT Ltd.,,Synology NAS DS925+ 4 Bay NAS  S/N : 2520YHRCJM6AH,,05/30/2025,,,,Synology:DS925+ (Synology NAS DS925+ 4 Bay NAS),,Synology NAS DS925+ 4 Bay NAS,,Synology,,Sal:RS,,AD,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"217,000.00",,"217,000.00",,"23,493,116.80",,Income,,0.00,,,,,,,,,,0.00
,,,"11,410",,Invoice,,05/30/2025,,AS010627,,Apex Business Solutions PVT Ltd.,,"Synology 16TB Plus HDD  S/N : 2510XERL0A0MZF1VL		           2510XERL0A0TRF1VL		          24B0XER...",,05/30/2025,,,,HDD:HAT3310-16T (Synology 16TB Plus HDD),,Synology 16TB Plus HDD,,Hard Drive,,Sal:RS,,AD,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,4.00,,"130,000.00",,"520,000.00",,"24,013,116.80",,Income,,0.00,,,,,,,,,,0.00
,,,"11,411",,Invoice,,05/30/2025,,AS010628,,Mr.Chirath,,Synology Diskstation DS223  2Bay  S/N : 2510V1R0HDZ32,,05/30/2025,,,,Synology:DS223 (Synology Diskstation DS223  2Bay),,Synology Diskstation DS223  2Bay,,Synology,,Sal:EC,,A,,Non-Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"106,332.75",,"106,332.75",,"24,119,449.55",,Income,,0.00,,,,,,,,,,0.00
,,,"11,411",,Invoice,,05/30/2025,,AS010628,,Mr.Chirath,,"Synology 6TB Plus Hard Drive  S/N : 2520VYRZVY08NWP		            2510VYRZVX05B4W		",,05/30/2025,,,,HDD:HAT3300-6T (Synology 6TB Plus Hard Drive),,Synology 6TB Plus Hard Drive,,Hard Drive,,Sal:EC,,A,,Non-Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,2.00,,"71,685.00",,"143,370.00",,"24,262,819.55",,Income,,0.00,,,,,,,,,,0.00
,,,"11,414",,Invoice,,06/02/2025,,AS010629,,Southern Technologies,,"BDCOM S1200-8P2G Switch  S/N : 0W20011501017		            0W20011501115		",,06/02/2025,,,,BDCOM:S1200-8P2G (BDCOM S1200-8P2G Switch),,BDCOM S1200-8P2G Switch,,BDCOM,,Sal:EC,,AR,,Non-Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,2.00,,"10,600.00",,"21,200.00",,"24,284,019.55",,Income,,0.00,,,,,,,,,,0.00
,,,"11,415",,Invoice,,06/02/2025,,AS010630,,MAS Fabrics (Pvt) Ltd,,"Synology Rackstation RS822RP+ with 8GB RAM  S/N : 2530UJRNR4C7P		",,06/02/2025,,,,Synology:RS822RP+ (Synology Rackstation RS822RP+),,Synology Rackstation RS822RP+,,Synology,,Sal:RS,,A,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"824,000.00",,"824,000.00",,"25,108,019.55",,Income,,0.00,,,,,,,,,,0.00
,,,"11,415",,Invoice,,06/02/2025,,AS010630,,MAS Fabrics (Pvt) Ltd,,"Synology 6TB Plus Hard Drive  S/N : 2520VYRZVY08RAZ		            2520VYRZVY08NQK		            25...",,06/02/2025,,,,HDD:HAT3300-6T (Synology 6TB Plus Hard Drive),,Synology 6TB Plus Hard Drive,,Hard Drive,,Sal:RS,,A,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,3.00,,"99,000.00",,"297,000.00",,"25,405,019.55",,Income,,0.00,,,,,,,,,,0.00
,,,"11,415",,Invoice,,06/02/2025,,AS010630,,MAS Fabrics (Pvt) Ltd,,"Acronis Cyber Protect  Advanced Virtual Host Subscription License , 1 Year",,06/02/2025,,,,Acronis,,,,Acronics,,Sal:RS,,A,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"497,000.00",,"497,000.00",,"25,902,019.55",,Income,,0.00,,,,,,,,,,0.00
,,,"11,415",,Invoice,,06/02/2025,,AS010630,,MAS Fabrics (Pvt) Ltd,,"Acronis Cyber Protect  Advanced Server Subscription License , 1 Year",,06/02/2025,,,,Acronis,,,,Acronics,,Sal:RS,,A,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,2.00,,"320,000.00",,"640,000.00",,"26,542,019.55",,Income,,0.00,,,,,,,,,,0.00
,,,"11,415",,Invoice,,06/02/2025,,AS010630,,MAS Fabrics (Pvt) Ltd,,1U rail Kit,,06/02/2025,,,,Synology:1 U Fixed Rail Kit,,,,Synology,,Sal:RS,,A,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,,,,,"26,542,019.55",,Income,,0.00,,,,,,,,,,0.00
,,,"11,415",,Invoice,,06/02/2025,,AS010630,,MAS Fabrics (Pvt) Ltd,,Implementation & Configuration,,06/02/2025,,,,Services,,,,Support and Maintenance,,Sal:RS,,A,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"180,000.00",,"180,000.00",,"26,722,019.55",,Income,,0.00,,,,,,,,,,0.00
,,,"11,416",,Invoice,,06/02/2025,,AS010631,,NSK Media Systems (Pvt) Ltd,,BDCOM S1500-24T Switch  S/N : 0W20012600429,,06/02/2025,,,,BDCOM:S1500-24T (BDCOM S1500-24T Switch),,BDCOM S1500-24T Switch,,BDCOM,,Sal:RS,,AR,,Non-Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"24,200.00",,"24,200.00",,"26,746,219.55",,Income,,0.00,,,,,,,,,,0.00
,,,"11,416",,Invoice,,06/02/2025,,AS010631,,NSK Media Systems (Pvt) Ltd,,BDCOM 16Port 100M POE+ 2Port 1G RJ45 + 1 -Port GE SFP port Unmanaged POE Switch  S/N : 0W2001170...,,06/02/2025,,,,BDCOM:S1200-16P2G1S (BDCOM 16Port 100M POE+ 2Port 1G RJ45 + 1 -Port GE SFP port Unmanaged POE Sw...,,BDCOM 16Port 100M POE+ 2Port 1G RJ45 + 1 -Port GE SFP port Unmanaged POE Switch,,BDCOM,,Sal:RS,,AR,,Non-Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,4.00,,"24,190.00",,"96,760.00",,"26,842,979.55",,Income,,0.00,,,,,,,,,,0.00
,,,"11,417",,Invoice,,06/02/2025,,AS010632,,M.A Sirimal Die Cutter Makers,,NAS Repair Charges,,06/02/2025,,,,Services,,,,Support and Maintenance,,,,AD,,Non-Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"2,000.00",,"2,000.00",,"26,844,979.55",,Income,,0.00,,,,,,,,,,0.00
,,,"11,424",,Invoice,,06/03/2025,,AS010633,,Base Hp (Pvt) Ltd,,"Synology RackStation RS1221RP+  S/N : 24C0RXRWBT01Q		",,06/03/2025,,,,Synology:RS1221RP+,,,,Synology,,Sal:RS,,A,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"663,000.00",,"663,000.00",,"27,507,979.55",,Income,,0.00,,,,,,,,,,0.00
,,,"11,424",,Invoice,,06/03/2025,,AS010633,,Base Hp (Pvt) Ltd,,"12TB Synology Plus HDD  S/N : 2420XDRJ0A15UF1XL		            2420XDRJ0A1B7F1XL		            2420...",,06/03/2025,,,,HDD:HAT3310-12T (12TB Synology Plus HDD),,12TB Synology Plus HDD,,Hard Drive,,Sal:RS,,A,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,5.00,,"116,000.00",,"580,000.00",,"28,087,979.55",,Income,,0.00,,,,,,,,,,0.00
,,,"11,424",,Invoice,,06/03/2025,,AS010633,,Base Hp (Pvt) Ltd,,2U Rail Kit,,06/03/2025,,,,Synology:2 U Sliding Rail Kit,,,,Synology,,Sal:RS,,A,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,,,,,"28,087,979.55",,Income,,0.00,,,,,,,,,,0.00
,,,"11,434",,Invoice,,06/06/2025,,AS010634,,Ceylinco General Insurance Limited,,Extended Warranty  Agreement,,06/06/2025,,,,MA (Maintenance  Agreement),,Maintenance  Agreement,,Support and Maintenance,,Mnt,,AS,,Non-Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,,,,,"28,087,979.55",,Income,,0.00,,,,,,,,,,0.00
,,,"11,434",,Invoice,,06/06/2025,,AS010634,,Ceylinco General Insurance Limited,,Unit 01 - Synology NAS DS1512+,,06/06/2025,,,,MA (Maintenance  Agreement),,Maintenance  Agreement,,Support and Maintenance,,Mnt,,AS,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"202,608.00",,"202,608.00",,"28,290,587.55",,Income,,0.00,,,,,,,,,,0.00
,,,"11,434",,Invoice,,06/06/2025,,AS010634,,Ceylinco General Insurance Limited,,Unit 02 - Synology NAS DS1511+,,06/06/2025,,,,MA (Maintenance  Agreement),,Maintenance  Agreement,,Support and Maintenance,,Mnt,,AS,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"202,608.00",,"202,608.00",,"28,493,195.55",,Income,,0.00,,,,,,,,,,0.00
,,,"11,434",,Invoice,,06/06/2025,,AS010634,,Ceylinco General Insurance Limited,,Unit 03 - Synology NAS DS1512+,,06/06/2025,,,,MA (Maintenance  Agreement),,Maintenance  Agreement,,Support and Maintenance,,Mnt,,AS,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"202,608.00",,"202,608.00",,"28,695,803.55",,Income,,0.00,,,,,,,,,,0.00
,,,"11,435",,Invoice,,06/06/2025,,AS010635,,Rapidventure (Pvt) Ltd,,Draytek Vigor 2915 Security Appliance,,06/06/2025,,,,Draytek:Vigor 2915 (Draytek Vigor 2915 Security Appliance),,Draytek Vigor 2915 Security Appliance,,Draytek,,Sal:RS,,AD,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"39,000.00",,"39,000.00",,"28,734,803.55",,Income,,0.00,,,,,,,,,,0.00
,,,"11,435",,Invoice,,06/06/2025,,AS010635,,Rapidventure (Pvt) Ltd,,Draytek Vigor 2915 License Key (1 Year),,06/06/2025,,,,Draytek,,,,Draytek,,Sal:RS,,AD,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"20,000.00",,"20,000.00",,"28,754,803.55",,Income,,0.00,,,,,,,,,,0.00
,,,"11,437",,Invoice,,06/06/2025,,AS010636,,Techtron Integrated Solutions (Pvt) Ltd,,Synology DiskStation DS224+  2Bay  S/N : 2520WBR8PWDDC,,06/05/2025,,,,Synology:DS224+ (Synology DiskStation DS224+  2Bay),,Synology DiskStation DS224+  2Bay,,Synology,,Sal:RS,,AS,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"114,000.00",,"114,000.00",,"28,868,803.55",,Income,,0.00,,,,,,,,,,0.00
,,,"11,438",,Invoice,,06/06/2025,,AS010637,,Barclays Computers (Pvt) Ltd,,"BDCOM S1500-24T Switch  S/N : 0W20012600426		            0W20012600427		",,06/06/2025,,,,BDCOM:S1500-24T (BDCOM S1500-24T Switch),,BDCOM S1500-24T Switch,,BDCOM,,Sal:RS,,AR,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,2.00,,"19,800.00",,"39,600.00",,"28,908,403.55",,Income,,0.00,,,,,,,,,,0.00
,,,"11,439",,Invoice,,06/06/2025,,AS010638,,I M Solutions,,"24 Port 1G +4 Port SFP L2 Switch  S/N : G20008050865	",,06/06/2025,,,,BDCOM:S2528-C (24 Port 1G +4 Port SFP L2 Switch),,24 Port 1G +4 Port SFP L2 Switch,,BDCOM,,Sal:RS,,AD,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"60,000.00",,"60,000.00",,"28,968,403.55",,Income,,0.00,,,,,,,,,,0.00
,,,"11,440",,Invoice,,06/06/2025,,AS010639,,Apex Business Solutions PVT Ltd.,,BDCOM S1500-24P2S Switch  S/N : 0W20012201702,,06/06/2025,,,,BDCOM:S1500-24P2S (BDCOM S1500-24P2S Switch),,BDCOM S1500-24P2S Switch,,BDCOM,,Sal:RS,,AD,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"64,000.00",,"64,000.00",,"29,032,403.55",,Income,,0.00,,,,,,,,,,0.00
,,,"11,442",,Invoice,,06/11/2025,,AS010640,,TechBio Distribution Lanka (Pvt) Ltd,,"Synology 4TB Plus HDD  S/N: 24B0VXRZW636ZVK	           24B0VXRZW6372E5	  ",,06/11/2025,,,,HDD:HAT3300-4T (Synology 4TB Plus HDD),,Synology 4TB Plus HDD,,Hard Drive,,Sal:RS,,A,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,2.00,,"44,000.00",,"88,000.00",,"29,120,403.55",,Income,,0.00,,,,,,,,,,0.00
