Type,Date,Num,Name,Item,Description,Sales Tax Code,Qty,Amount,Product Category,Rep,PONumber,Memo,QBTxnID,Subtotal,SalesTaxTotal,SalesTaxRate,SalesTaxItem,CustomerTaxCode,AppliedAmount,BalanceRemaining,IsPaid,DueDate,ShipDate,Terms,UnitPrice
Invoice,2012-07-23,AS004988,KAMINSKI. C/o STATESMAN HATS (PVT) LTD.,Labour Charges,Labour Charges,VAT,1,1000.00,,AS,,,35F2-1343023171,1000.00,120.00,12.00,VAT,,-1120.00,0.00,1,2012-07-23,2012-07-23,Due on receipt,1000
Invoice,2012-07-23,AS004988,KAMINSKI. C/o STATESMAN HATS (PVT) LTD.,Item,Item,Taxable Sales,1,0,,AS,,,35F2-1343023171,1000.00,120.00,12.00,VAT,,-1120.00,0.00,1,2012-07-23,2012-07-23,Due on receipt,0
Invoice,2012-07-23,AS004988,KAMINSKI. C/o STATESMAN HATS (PVT) LTD.,Item,Item,Taxable Sales,1,0,,AS,,,35F2-1343023171,1000.00,120.00,12.00,VAT,,-1120.00,0.00,1,2012-07-23,2012-07-23,Due on receipt,0
Invoice,2012-07-23,AS004988,KAMINSKI. C/o STATESMAN HATS (PVT) LTD.,Item,Item,Taxable Sales,1,0,,AS,,,35F2-1343023171,1000.00,120.00,12.00,VAT,,-1120.00,0.00,1,2012-07-23,2012-07-23,Due on receipt,0
Invoice,2012-07-23,AS004988,KAMINSKI. C/o STATESMAN HATS (PVT) LTD.,Item,Job Sheet 10409,Taxable Sales,1,0,,AS,,,35F2-1343023171,1000.00,120.00,12.00,VAT,,-1120.00,0.00,1,2012-07-23,2012-07-23,Due on receipt,0
Invoice,2012-07-23,AS004989,STATEMAN HATS (Pvt) LTD.,Labour Charges,Labour Charges,VAT,1,2500.00,,AS,,,35F6-1343025511,2500.00,300.00,12.00,VAT,,-2800.00,0.00,1,2012-07-23,2012-07-23,Due on receipt,2500
Invoice,2012-07-23,AS004990,STATEMAN HATS (Pvt) LTD.,Accs:Webcam,Webcam,Tax,1,2000.00,Accs,AS,,,35FA-1343025595,2000.00,0.00,0.00,Non VAT,,-2000.00,0.00,1,2012-07-23,2012-07-23,Due on receipt,2000
Invoice,2012-07-28,AS004991,"FRONTIER AUTOMOTIVES (PVT) LTD.,",Battery, UPS Battery Repair Charges,Tax,2,6000.00,,AS,,,3631-1343452485,6000.00,720.00,12.00,VAT,,-6720.00,0.00,1,2012-07-28,2012-07-28,Due on receipt,3000
Invoice,2012-07-28,AS004991,"FRONTIER AUTOMOTIVES (PVT) LTD.,",Item,Item,Taxable Sales,1,0,,AS,,,3631-1343452485,6000.00,720.00,12.00,VAT,,-6720.00,0.00,1,2012-07-28,2012-07-28,Due on receipt,0
Invoice,2012-07-28,AS004991,"FRONTIER AUTOMOTIVES (PVT) LTD.,",Item,6 Month Warranty,Taxable Sales,1,0,,AS,,,3631-1343452485,6000.00,720.00,12.00,VAT,,-6720.00,0.00,1,2012-07-28,2012-07-28,Due on receipt,0
Invoice,2012-07-28,AS004991,"FRONTIER AUTOMOTIVES (PVT) LTD.,",Item,Item,Taxable Sales,1,0,,AS,,,3631-1343452485,6000.00,720.00,12.00,VAT,,-6720.00,0.00,1,2012-07-28,2012-07-28,Due on receipt,0
Invoice,2012-07-28,AS004991,"FRONTIER AUTOMOTIVES (PVT) LTD.,",Item,Item,Taxable Sales,1,0,,AS,,,3631-1343452485,6000.00,720.00,12.00,VAT,,-6720.00,0.00,1,2012-07-28,2012-07-28,Due on receipt,0
Invoice,2012-07-28,AS004991,"FRONTIER AUTOMOTIVES (PVT) LTD.,",Item,Item,Taxable Sales,1,0,,AS,,,3631-1343452485,6000.00,720.00,12.00,VAT,,-6720.00,0.00,1,2012-07-28,2012-07-28,Due on receipt,0
Invoice,2012-07-28,AS004991,"FRONTIER AUTOMOTIVES (PVT) LTD.,",Item,Job sheet 10424,Taxable Sales,1,0,,AS,,,3631-1343452485,6000.00,720.00,12.00,VAT,,-6720.00,0.00,1,2012-07-28,2012-07-28,Due on receipt,0
Invoice,2012-07-28,AS004992,STATEMAN HATS (Pvt) LTD.,Labour Charges,Labour Charges,VAT,1,2800.00,,AS,,,363B-1343453428,2800.00,0.00,0.00,Non VAT,,-2800.00,0.00,1,2012-07-28,2012-07-28,Due on receipt,2800
Invoice,2012-07-28,AS004992,STATEMAN HATS (Pvt) LTD.,Item,Item,Taxable Sales,1,0,,AS,,,363B-1343453428,2800.00,0.00,0.00,Non VAT,,-2800.00,0.00,1,2012-07-28,2012-07-28,Due on receipt,0
Invoice,2012-07-28,AS004992,STATEMAN HATS (Pvt) LTD.,Item,Item,Taxable Sales,1,0,,AS,,,363B-1343453428,2800.00,0.00,0.00,Non VAT,,-2800.00,0.00,1,2012-07-28,2012-07-28,Due on receipt,0
Invoice,2012-07-28,AS004992,STATEMAN HATS (Pvt) LTD.,Item,Item,Taxable Sales,1,0,,AS,,,363B-1343453428,2800.00,0.00,0.00,Non VAT,,-2800.00,0.00,1,2012-07-28,2012-07-28,Due on receipt,0
Invoice,2012-07-28,AS004992,STATEMAN HATS (Pvt) LTD.,Item,Job Sheet 10427,Taxable Sales,1,0,,AS,,,363B-1343453428,2800.00,0.00,0.00,Non VAT,,-2800.00,0.00,1,2012-07-28,2012-07-28,Due on receipt,0
Invoice,2012-07-28,AS004993,State Bank of India.,Accs:PowerSupply,IP Camera power Adapter,VAT,1,2000.00,Accs,R,,,3644-1343454128,2000.00,240.00,12.00,VAT,Tax,-2240.00,0.00,1,2012-07-28,2012-07-28,Due on receipt,2000
Invoice,2012-07-28,AS004993,State Bank of India.,Item,Item,Taxable Sales,1,0,,R,,,3644-1343454128,2000.00,240.00,12.00,VAT,Tax,-2240.00,0.00,1,2012-07-28,2012-07-28,Due on receipt,0
Invoice,2012-07-28,AS004993,State Bank of India.,Item,Item,Taxable Sales,1,0,,R,,,3644-1343454128,2000.00,240.00,12.00,VAT,Tax,-2240.00,0.00,1,2012-07-28,2012-07-28,Due on receipt,0
Invoice,2012-07-28,AS004993,State Bank of India.,Item,Item,Taxable Sales,1,0,,R,,,3644-1343454128,2000.00,240.00,12.00,VAT,Tax,-2240.00,0.00,1,2012-07-28,2012-07-28,Due on receipt,0
Invoice,2012-07-28,AS004993,State Bank of India.,Item,Job Sheet 10416,Taxable Sales,1,0,,R,,,3644-1343454128,2000.00,240.00,12.00,VAT,Tax,-2240.00,0.00,1,2012-07-28,2012-07-28,Due on receipt,0
Invoice,2012-07-31,AS004994,Hutchison Telecommunications,Synology:Synology RS812+,"Synology NAS RS812+ Rack Station
S/N C7KHN00109",Non,1,674500.00,Synology,R,,,3678-1343717293,674500.00,0.00,0.00,Non VAT,Tax,-674500.00,0.00,1,2012-07-31,2012-07-31,Due on receipt,674500
Invoice,2012-07-31,AS004994,Hutchison Telecommunications,Item,Item,Taxable Sales,1,0,,R,,,3678-1343717293,674500.00,0.00,0.00,Non VAT,Tax,-674500.00,0.00,1,2012-07-31,2012-07-31,Due on receipt,0
Invoice,2012-07-31,AS004994,Hutchison Telecommunications,OLD HDD:3TB Hard Drive,"Seagate 3TB Hard Drive SATA
S/N W1F0P4MF , W1F0P6RS , W1F0SBEP , W1F0P8GC",Non,4,0.00,OLD HDD,R,,,3678-1343717293,674500.00,0.00,0.00,Non VAT,Tax,-674500.00,0.00,1,2012-07-31,2012-07-31,Due on receipt,0.00
Invoice,2012-07-31,AS004994,Hutchison Telecommunications,Item,Item,Taxable Sales,1,0,,R,,,3678-1343717293,674500.00,0.00,0.00,Non VAT,Tax,-674500.00,0.00,1,2012-07-31,2012-07-31,Due on receipt,0
Invoice,2012-07-31,AS004994,Hutchison Telecommunications,Item,Item,Taxable Sales,1,0,,R,,,3678-1343717293,674500.00,0.00,0.00,Non VAT,Tax,-674500.00,0.00,1,2012-07-31,2012-07-31,Due on receipt,0
Invoice,2012-07-31,AS004994,Hutchison Telecommunications,Item,"3 Years Warranty on NAS
1 Year Warranty on Hard Drives",Taxable Sales,1,0,,R,,,3678-1343717293,674500.00,0.00,0.00,Non VAT,Tax,-674500.00,0.00,1,2012-07-31,2012-07-31,Due on receipt,0
Invoice,2012-07-31,AS004995,Streamline International (pvt) Ltd,Synology:DS212,"Synology DS212
S/N C6K3N00509",Non,1,71500.00,Synology,R,,,3681-1343726318,71500.00,0.00,0.00,Non VAT,Tax,-71500.00,0.00,1,2012-07-31,2012-07-31,Due on receipt,71500
Invoice,2012-07-31,AS004995,Streamline International (pvt) Ltd,Item,Item,Taxable Sales,1,0,,R,,,3681-1343726318,71500.00,0.00,0.00,Non VAT,Tax,-71500.00,0.00,1,2012-07-31,2012-07-31,Due on receipt,0
Invoice,2012-07-31,AS004995,Streamline International (pvt) Ltd,Item,1 Year Warranty,Taxable Sales,1,0,,R,,,3681-1343726318,71500.00,0.00,0.00,Non VAT,Tax,-71500.00,0.00,1,2012-07-31,2012-07-31,Due on receipt,0
Invoice,2012-07-31,AS004996,STATEMAN HATS (Pvt) LTD.,Labour Charges,Labour Charges,VAT,1,4000.00,,AS,,,3687-1344224650,4000.00,480.00,12.00,VAT,,-4480.00,0.00,1,2012-07-31,2012-07-31,Due on receipt,4000
Invoice,2012-07-31,AS004999,Lanka Knitters (pvt) Ltd,Labour Charges,Labour Charges,Tax,1,0.00,,R,,"Amount 4000/=,  Didn't Pay",3694-1344224942,0.00,0.00,12.00,VAT,VAT,0.00,0.00,1,2012-07-31,2012-07-31,Due on receipt,0.00
Invoice,2012-07-31,AS004999,Lanka Knitters (pvt) Ltd,Item,Item,Taxable Sales,1,0,,R,,"Amount 4000/=,  Didn't Pay",3694-1344224942,0.00,0.00,12.00,VAT,VAT,0.00,0.00,1,2012-07-31,2012-07-31,Due on receipt,0
Invoice,2012-07-31,AS004999,Lanka Knitters (pvt) Ltd,Item,Item,Taxable Sales,1,0,,R,,"Amount 4000/=,  Didn't Pay",3694-1344224942,0.00,0.00,12.00,VAT,VAT,0.00,0.00,1,2012-07-31,2012-07-31,Due on receipt,0
Invoice,2012-07-31,AS004999,Lanka Knitters (pvt) Ltd,Item,Item,Taxable Sales,1,0,,R,,"Amount 4000/=,  Didn't Pay",3694-1344224942,0.00,0.00,12.00,VAT,VAT,0.00,0.00,1,2012-07-31,2012-07-31,Due on receipt,0
Invoice,2012-07-31,AS004999,Lanka Knitters (pvt) Ltd,Item,Item,Taxable Sales,1,0,,R,,"Amount 4000/=,  Didn't Pay",3694-1344224942,0.00,0.00,12.00,VAT,VAT,0.00,0.00,1,2012-07-31,2012-07-31,Due on receipt,0
Invoice,2012-07-31,AS004999,Lanka Knitters (pvt) Ltd,Item,"Job Sheet  10444
",Taxable Sales,1,0,,R,,"Amount 4000/=,  Didn't Pay",3694-1344224942,0.00,0.00,12.00,VAT,VAT,0.00,0.00,1,2012-07-31,2012-07-31,Due on receipt,0
Invoice,2012-07-31,AS005001,Colombo Institutute Of Reseach,Labour Charges,Labour Charges,Tax,1,0.00,,,,Amount 2800/= Didn't Pay,36BA-1344315280,0.00,0.00,12.00,VAT,Tax,0.00,0.00,1,2012-07-31,2012-07-31,,0.00
Invoice,2012-08-06,AS005002,LIVING STYLES,Accs:power supply meter, Power Meter,Tax,1,3500.00,Accs,M,,,36AE-1344253412,3500.00,0.00,0.00,Non VAT,Tax,-3500.00,0.00,1,2012-08-06,2012-08-06,,3500
Invoice,2012-08-09,AS005003,"FRONTIER AUTOMOTIVES (PVT) LTD.,",Synology:Ds411,Synology NAS DS411 Disk Station,Non,1,293000.00,Synology,AS,,,36C4-1344485559,293000.00,0.00,12.00,VAT,,-293000.00,0.00,1,2012-08-09,2012-08-09,Due on receipt,293000
Invoice,2012-08-09,AS005003,"FRONTIER AUTOMOTIVES (PVT) LTD.,",Item,Item,Taxable Sales,1,0,,AS,,,36C4-1344485559,293000.00,0.00,12.00,VAT,,-293000.00,0.00,1,2012-08-09,2012-08-09,Due on receipt,0
Invoice,2012-08-09,AS005003,"FRONTIER AUTOMOTIVES (PVT) LTD.,",OLD HDD:1TBHDDS,1 TB Hard Drive SATA,Non,4,0.00,OLD HDD,AS,,,36C4-1344485559,293000.00,0.00,12.00,VAT,,-293000.00,0.00,1,2012-08-09,2012-08-09,Due on receipt,0.00
Invoice,2012-08-09,AS005003,"FRONTIER AUTOMOTIVES (PVT) LTD.,",Item,Item,Taxable Sales,1,0,,AS,,,36C4-1344485559,293000.00,0.00,12.00,VAT,,-293000.00,0.00,1,2012-08-09,2012-08-09,Due on receipt,0
Invoice,2012-08-09,AS005003,"FRONTIER AUTOMOTIVES (PVT) LTD.,",Item,Item,Taxable Sales,1,0,,AS,,,36C4-1344485559,293000.00,0.00,12.00,VAT,,-293000.00,0.00,1,2012-08-09,2012-08-09,Due on receipt,0
Invoice,2012-08-09,AS005003,"FRONTIER AUTOMOTIVES (PVT) LTD.,",Item,Item,Taxable Sales,1,0,,AS,,,36C4-1344485559,293000.00,0.00,12.00,VAT,,-293000.00,0.00,1,2012-08-09,2012-08-09,Due on receipt,0
Invoice,2012-08-09,AS005003,"FRONTIER AUTOMOTIVES (PVT) LTD.,",Item,Item,Taxable Sales,1,0,,AS,,,36C4-1344485559,293000.00,0.00,12.00,VAT,,-293000.00,0.00,1,2012-08-09,2012-08-09,Due on receipt,0
Invoice,2012-08-09,AS005003,"FRONTIER AUTOMOTIVES (PVT) LTD.,",Item,2 Year Warranty On NAS,Taxable Sales,1,0,,AS,,,36C4-1344485559,293000.00,0.00,12.00,VAT,,-293000.00,0.00,1,2012-08-09,2012-08-09,Due on receipt,0
Invoice,2012-08-09,AS005003,"FRONTIER AUTOMOTIVES (PVT) LTD.,",Item,1 Year Warranty On Hard Drives,Taxable Sales,1,0,,AS,,,36C4-1344485559,293000.00,0.00,12.00,VAT,,-293000.00,0.00,1,2012-08-09,2012-08-09,Due on receipt,0
Invoice,2012-08-10,AS005005,STATEMAN HATS (Pvt) LTD.,Labour Charges,Labour Charges,VAT,1,2000.00,,AS,,,36ED-1344573819,2000.00,240.00,12.00,VAT,,-2240.00,0.00,1,2012-08-10,2012-08-10,Due on receipt,2000
Invoice,2012-08-10,AS005005,STATEMAN HATS (Pvt) LTD.,Item,Item,Taxable Sales,1,0,,AS,,,36ED-1344573819,2000.00,240.00,12.00,VAT,,-2240.00,0.00,1,2012-08-10,2012-08-10,Due on receipt,0
Invoice,2012-08-10,AS005005,STATEMAN HATS (Pvt) LTD.,Item,Item,Taxable Sales,1,0,,AS,,,36ED-1344573819,2000.00,240.00,12.00,VAT,,-2240.00,0.00,1,2012-08-10,2012-08-10,Due on receipt,0
Invoice,2012-08-10,AS005005,STATEMAN HATS (Pvt) LTD.,Item,Item,Taxable Sales,1,0,,AS,,,36ED-1344573819,2000.00,240.00,12.00,VAT,,-2240.00,0.00,1,2012-08-10,2012-08-10,Due on receipt,0
Invoice,2012-08-10,AS005005,STATEMAN HATS (Pvt) LTD.,Item,Item,Taxable Sales,1,0,,AS,,,36ED-1344573819,2000.00,240.00,12.00,VAT,,-2240.00,0.00,1,2012-08-10,2012-08-10,Due on receipt,0
Invoice,2012-08-10,AS005005,STATEMAN HATS (Pvt) LTD.,Item,Job Sheet 10378,Taxable Sales,1,0,,AS,,,36ED-1344573819,2000.00,240.00,12.00,VAT,,-2240.00,0.00,1,2012-08-10,2012-08-10,Due on receipt,0
Invoice,2012-08-10,AS005006,"FRONTIER AUTOMOTIVES (PVT) LTD.,",Labour Charges,Labour Charges,VAT,1,2000.00,,AS,,,36F1-1344574470,2000.00,240.00,12.00,VAT,,-2240.00,0.00,1,2012-08-10,2012-08-10,Due on receipt,2000
Invoice,2012-08-10,AS005006,"FRONTIER AUTOMOTIVES (PVT) LTD.,",Item,Item,Taxable Sales,1,0,,AS,,,36F1-1344574470,2000.00,240.00,12.00,VAT,,-2240.00,0.00,1,2012-08-10,2012-08-10,Due on receipt,0
Invoice,2012-08-10,AS005006,"FRONTIER AUTOMOTIVES (PVT) LTD.,",Item,Item,Taxable Sales,1,0,,AS,,,36F1-1344574470,2000.00,240.00,12.00,VAT,,-2240.00,0.00,1,2012-08-10,2012-08-10,Due on receipt,0
Invoice,2012-08-10,AS005006,"FRONTIER AUTOMOTIVES (PVT) LTD.,",Item,Item,Taxable Sales,1,0,,AS,,,36F1-1344574470,2000.00,240.00,12.00,VAT,,-2240.00,0.00,1,2012-08-10,2012-08-10,Due on receipt,0
Invoice,2012-08-10,AS005006,"FRONTIER AUTOMOTIVES (PVT) LTD.,",Item,Item,Taxable Sales,1,0,,AS,,,36F1-1344574470,2000.00,240.00,12.00,VAT,,-2240.00,0.00,1,2012-08-10,2012-08-10,Due on receipt,0
Invoice,2012-08-10,AS005006,"FRONTIER AUTOMOTIVES (PVT) LTD.,",Item,Job Sheet 10455,Taxable Sales,1,0,,AS,,,36F1-1344574470,2000.00,240.00,12.00,VAT,,-2240.00,0.00,1,2012-08-10,2012-08-10,Due on receipt,0
Invoice,2012-08-10,AS005007,Lanka Knitters (pvt) Ltd,Labour Charges,Labour Charges,VAT,1,0.00,,R,,"Amount 2240/=, Didn't Pay",36F5-1344574657,0.00,0.00,12.00,VAT,VAT,0.00,0.00,1,2012-08-10,2012-08-10,Due on receipt,0.00
Invoice,2012-08-10,AS005007,Lanka Knitters (pvt) Ltd,Item,Item,Taxable Sales,1,0,,R,,"Amount 2240/=, Didn't Pay",36F5-1344574657,0.00,0.00,12.00,VAT,VAT,0.00,0.00,1,2012-08-10,2012-08-10,Due on receipt,0
Invoice,2012-08-10,AS005007,Lanka Knitters (pvt) Ltd,Item,Item,Taxable Sales,1,0,,R,,"Amount 2240/=, Didn't Pay",36F5-1344574657,0.00,0.00,12.00,VAT,VAT,0.00,0.00,1,2012-08-10,2012-08-10,Due on receipt,0
Invoice,2012-08-10,AS005007,Lanka Knitters (pvt) Ltd,Item,Item,Taxable Sales,1,0,,R,,"Amount 2240/=, Didn't Pay",36F5-1344574657,0.00,0.00,12.00,VAT,VAT,0.00,0.00,1,2012-08-10,2012-08-10,Due on receipt,0
Invoice,2012-08-10,AS005007,Lanka Knitters (pvt) Ltd,Item,Item,Taxable Sales,1,0,,R,,"Amount 2240/=, Didn't Pay",36F5-1344574657,0.00,0.00,12.00,VAT,VAT,0.00,0.00,1,2012-08-10,2012-08-10,Due on receipt,0
Invoice,2012-08-10,AS005007,Lanka Knitters (pvt) Ltd,Item,Job Sheet 10440,Taxable Sales,1,0,,R,,"Amount 2240/=, Didn't Pay",36F5-1344574657,0.00,0.00,12.00,VAT,VAT,0.00,0.00,1,2012-08-10,2012-08-10,Due on receipt,0
Invoice,2012-08-13,AS005008,MICROCELLS LTD,HostEmail,Domain Hosting Charges   ( microcells.net ),VAT,1,12000.00,,AS,,,373B-1344842608,12000.00,1440.00,12.00,VAT,,-13440.00,0.00,1,2012-08-13,2012-08-13,Due on receipt,12000
Invoice,2012-08-13,AS005008,MICROCELLS LTD,Item,January 01st 2012 to June 30th 2012,Taxable Sales,1,0,,AS,,,373B-1344842608,12000.00,1440.00,12.00,VAT,,-13440.00,0.00,1,2012-08-13,2012-08-13,Due on receipt,0
Invoice,2012-08-13,AS005008,MICROCELLS LTD,Item,6 x 2000/-,Taxable Sales,1,0,,AS,,,373B-1344842608,12000.00,1440.00,12.00,VAT,,-13440.00,0.00,1,2012-08-13,2012-08-13,Due on receipt,0
Invoice,2012-08-15,AS005009,"FRONTIER AUTOMOTIVES (PVT) LTD.,",Labour Charges,Labour Charges,VAT,1,2000.00,,AS,,,3746-1345005999,2000.00,240.00,12.00,VAT,,-2240.00,0.00,1,2012-08-15,2012-08-15,Due on receipt,2000
Invoice,2012-08-15,AS005009,"FRONTIER AUTOMOTIVES (PVT) LTD.,",Item,Item,Taxable Sales,1,0,,AS,,,3746-1345005999,2000.00,240.00,12.00,VAT,,-2240.00,0.00,1,2012-08-15,2012-08-15,Due on receipt,0
Invoice,2012-08-15,AS005009,"FRONTIER AUTOMOTIVES (PVT) LTD.,",Item,Item,Taxable Sales,1,0,,AS,,,3746-1345005999,2000.00,240.00,12.00,VAT,,-2240.00,0.00,1,2012-08-15,2012-08-15,Due on receipt,0
Invoice,2012-08-15,AS005009,"FRONTIER AUTOMOTIVES (PVT) LTD.,",Item,Item,Taxable Sales,1,0,,AS,,,3746-1345005999,2000.00,240.00,12.00,VAT,,-2240.00,0.00,1,2012-08-15,2012-08-15,Due on receipt,0
Invoice,2012-08-15,AS005009,"FRONTIER AUTOMOTIVES (PVT) LTD.,",Item,Item,Taxable Sales,1,0,,AS,,,3746-1345005999,2000.00,240.00,12.00,VAT,,-2240.00,0.00,1,2012-08-15,2012-08-15,Due on receipt,0
Invoice,2012-08-15,AS005009,"FRONTIER AUTOMOTIVES (PVT) LTD.,",Item,Job Sheet 10449,Taxable Sales,1,0,,AS,,,3746-1345005999,2000.00,240.00,12.00,VAT,,-2240.00,0.00,1,2012-08-15,2012-08-15,Due on receipt,0
Invoice,2012-08-15,AS005010,STATEMAN HATS (Pvt) LTD.,Labour Charges,Labour Charges,VAT,1,2000.00,,AS,,,374F-1345006104,2000.00,240.00,12.00,VAT,,-2240.00,0.00,1,2012-08-15,2012-08-15,Due on receipt,2000
Invoice,2012-08-15,AS005010,STATEMAN HATS (Pvt) LTD.,Item,Item,Taxable Sales,1,0,,AS,,,374F-1345006104,2000.00,240.00,12.00,VAT,,-2240.00,0.00,1,2012-08-15,2012-08-15,Due on receipt,0
Invoice,2012-08-15,AS005010,STATEMAN HATS (Pvt) LTD.,Item,Item,Taxable Sales,1,0,,AS,,,374F-1345006104,2000.00,240.00,12.00,VAT,,-2240.00,0.00,1,2012-08-15,2012-08-15,Due on receipt,0
Invoice,2012-08-15,AS005010,STATEMAN HATS (Pvt) LTD.,Item,Item,Taxable Sales,1,0,,AS,,,374F-1345006104,2000.00,240.00,12.00,VAT,,-2240.00,0.00,1,2012-08-15,2012-08-15,Due on receipt,0
Invoice,2012-08-15,AS005010,STATEMAN HATS (Pvt) LTD.,Item,Item,Taxable Sales,1,0,,AS,,,374F-1345006104,2000.00,240.00,12.00,VAT,,-2240.00,0.00,1,2012-08-15,2012-08-15,Due on receipt,0
Invoice,2012-08-15,AS005010,STATEMAN HATS (Pvt) LTD.,Item,Job Sheet 10464,Taxable Sales,1,0,,AS,,,374F-1345006104,2000.00,240.00,12.00,VAT,,-2240.00,0.00,1,2012-08-15,2012-08-15,Due on receipt,0
Invoice,2012-08-15,AS005011,STATEMAN HATS (Pvt) LTD.,Labour Charges,Labour Charges,VAT,1,2240.00,,AS,,,3758-1345006385,2240.00,0.00,0.00,Non VAT,,-2240.00,0.00,1,2012-08-15,2012-08-15,Due on receipt,2240
Invoice,2012-08-15,AS005011,STATEMAN HATS (Pvt) LTD.,Item,Item,Taxable Sales,1,0,,AS,,,3758-1345006385,2240.00,0.00,0.00,Non VAT,,-2240.00,0.00,1,2012-08-15,2012-08-15,Due on receipt,0
Invoice,2012-08-15,AS005011,STATEMAN HATS (Pvt) LTD.,Item,Item,Taxable Sales,1,0,,AS,,,3758-1345006385,2240.00,0.00,0.00,Non VAT,,-2240.00,0.00,1,2012-08-15,2012-08-15,Due on receipt,0
Invoice,2012-08-15,AS005011,STATEMAN HATS (Pvt) LTD.,Item,Item,Taxable Sales,1,0,,AS,,,3758-1345006385,2240.00,0.00,0.00,Non VAT,,-2240.00,0.00,1,2012-08-15,2012-08-15,Due on receipt,0
Invoice,2012-08-15,AS005011,STATEMAN HATS (Pvt) LTD.,Item,Job Sheet 10353,Taxable Sales,1,0,,AS,,,3758-1345006385,2240.00,0.00,0.00,Non VAT,,-2240.00,0.00,1,2012-08-15,2012-08-15,Due on receipt,0
Invoice,2012-08-27,AS005012,APL,OLD HDD:2TBHDD,"2 TB Hard Drive with Installation
S/N S2406E4Q",Non,1,32500.00,OLD HDD,SS,,,3794-1346047418,32500.00,0.00,0.00,Non VAT,Tax,-32500.00,0.00,1,2012-08-27,2012-08-27,,32500
Invoice,2012-08-30,AS005013,Dil Cinema,Accs:power supply meter,power Meter,Tax,1,3500.00,Accs,AS,,,37CA-1346321269,3500.00,0.00,0.00,Non VAT,Tax,-3500.00,0.00,1,2012-08-30,2012-08-30,Due on receipt,3500
Invoice,2012-08-30,AS005013,Dil Cinema,Item,S/N 507107,Taxable Sales,1,0,,AS,,,37CA-1346321269,3500.00,0.00,0.00,Non VAT,Tax,-3500.00,0.00,1,2012-08-30,2012-08-30,Due on receipt,0
Invoice,2012-08-30,AS005013,Dil Cinema,Item,Item,Taxable Sales,1,0,,AS,,,37CA-1346321269,3500.00,0.00,0.00,Non VAT,Tax,-3500.00,0.00,1,2012-08-30,2012-08-30,Due on receipt,0
Invoice,2012-08-30,AS005013,Dil Cinema,Item,Item,Taxable Sales,1,0,,AS,,,37CA-1346321269,3500.00,0.00,0.00,Non VAT,Tax,-3500.00,0.00,1,2012-08-30,2012-08-30,Due on receipt,0
Invoice,2012-08-30,AS005013,Dil Cinema,Item,Item,Taxable Sales,1,0,,AS,,,37CA-1346321269,3500.00,0.00,0.00,Non VAT,Tax,-3500.00,0.00,1,2012-08-30,2012-08-30,Due on receipt,0
Invoice,2012-08-30,AS005013,Dil Cinema,Item,6th month warranty,Taxable Sales,1,0,,AS,,,37CA-1346321269,3500.00,0.00,0.00,Non VAT,Tax,-3500.00,0.00,1,2012-08-30,2012-08-30,Due on receipt,0
Invoice,2012-09-03,AS005014,Creative Electronic (pvt)Ltd,Accs:power supply meter,power meter,Tax,1,3500.00,Accs,M,,,37D8-1346643758,3500.00,0.00,0.00,Non VAT,Tax,-3500.00,0.00,1,2012-09-03,2012-09-03,,3500
Invoice,2012-09-03,AS005014,Creative Electronic (pvt)Ltd,Item,Item,Taxable Sales,1,0,,M,,,37D8-1346643758,3500.00,0.00,0.00,Non VAT,Tax,-3500.00,0.00,1,2012-09-03,2012-09-03,,0
Invoice,2012-09-03,AS005014,Creative Electronic (pvt)Ltd,Item,Item,Taxable Sales,1,0,,M,,,37D8-1346643758,3500.00,0.00,0.00,Non VAT,Tax,-3500.00,0.00,1,2012-09-03,2012-09-03,,0
Invoice,2012-09-03,AS005014,Creative Electronic (pvt)Ltd,Item,Item,Taxable Sales,1,0,,M,,,37D8-1346643758,3500.00,0.00,0.00,Non VAT,Tax,-3500.00,0.00,1,2012-09-03,2012-09-03,,0
Invoice,2012-09-03,AS005014,Creative Electronic (pvt)Ltd,Item,Job Sheet 10479,Taxable Sales,1,0,,M,,,37D8-1346643758,3500.00,0.00,0.00,Non VAT,Tax,-3500.00,0.00,1,2012-09-03,2012-09-03,,0
Invoice,2012-09-05,AS005015,Mr.Suresh,Synology:DS212,"Synology DS212
S/N C6K3N00941",Non,1,68000.00,Synology,R,,,37E5-1346824547,68000.00,0.00,0.00,Non VAT,Tax,-68000.00,0.00,1,2012-09-05,2012-09-05,,68000
Invoice,2012-09-05,AS005015,Mr.Suresh,Item,Item,Taxable Sales,1,0,,R,,,37E5-1346824547,68000.00,0.00,0.00,Non VAT,Tax,-68000.00,0.00,1,2012-09-05,2012-09-05,,0
Invoice,2012-09-05,AS005015,Mr.Suresh,Item,Item,Taxable Sales,1,0,,R,,,37E5-1346824547,68000.00,0.00,0.00,Non VAT,Tax,-68000.00,0.00,1,2012-09-05,2012-09-05,,0
Invoice,2012-09-05,AS005015,Mr.Suresh,Item,Item,Taxable Sales,1,0,,R,,,37E5-1346824547,68000.00,0.00,0.00,Non VAT,Tax,-68000.00,0.00,1,2012-09-05,2012-09-05,,0
Invoice,2012-09-05,AS005015,Mr.Suresh,Item,1 Year Warranty,Taxable Sales,1,0,,R,,,37E5-1346824547,68000.00,0.00,0.00,Non VAT,Tax,-68000.00,0.00,1,2012-09-05,2012-09-05,,0
